RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POINTS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,STATUSID,STATUS
978,826,5,12,15,0.0,50,226.591,1:33.594,11,+1 Lap
978,840,3,15,16,0.0,50,227.062,1:33.400,11,+1 Lap
978,836,15,17,17,0.0,50,227.203,1:33.342,11,+1 Lap
978,4,1,20,18,0.0,32,224.983,1:34.263,131,Power Unit
978,832,5,13,19,0.0,0,,,130,Collision damage
978,835,4,11,20,0.0,0,,,9,Hydraulics
979,20,6,1,1,25.0,70,195.176,1:20.807,1,Finished
979,8,6,2,2,18.0,70,196.015,1:20.461,1,Finished
979,822,131,3,3,15.0,70,194.198,1:21.214,1,Finished
979,1,131,4,4,12.0,70,195.149,1:20.818,1,Finished
979,830,9,5,5,10.0,70,195.944,1:20.490,1,Finished
979,4,1,7,6,8.0,70,196.697,1:20.182,1,Finished
979,832,5,9,7,6.0,69,192.639,1:21.871,11,+1 Lap
979,815,10,13,8,4.0,69,192.090,1:22.105,11,+1 Lap
979,839,10,11,9,2.0,69,191.330,1:22.431,11,+1 Lap
979,838,1,8,10,1.0,69,192.430,1:21.960,11,+1 Lap
979,826,5,16,11,0.0,69,193.206,1:21.631,11,+1 Lap
979,835,4,10,12,0.0,69,193.305,1:21.589,11,+1 Lap
979,825,210,15,13,0.0,69,192.102,1:22.100,11,+1 Lap
979,840,3,17,14,0.0,69,190.409,1:22.830,11,+1 Lap
979,836,15,18,15,0.0,68,188.716,1:23.573,12,+2 Laps
979,828,15,20,16,0.0,68,192.920,1:21.752,12,+2 Laps
979,807,4,12,17,0.0,67,193.253,1:21.611,23,Brakes
979,814,3,19,18,0.0,60,189.466,1:23.242,44,Oil leak
979,154,210,14,19,0.0,20,186.201,1:24.702,61,Wheel nut
979,817,9,6,20,0.0,0,,,4,Collision
980,1,131,1,1,25.0,44,236.526,1:46.603,1,Finished
980,20,6,2,2,18.0,44,236.583,1:46.577,1,Finished
980,817,9,6,3,15.0,44,234.445,1:47.549,1,Finished
980,8,6,4,4,12.0,44,234.051,1:47.730,1,Finished
980,822,131,3,5,10.0,44,234.071,1:47.721,1,Finished
980,807,4,7,6,8.0,44,231.490,1:48.922,1,Finished
980,154,210,11,7,6.0,44,231.140,1:49.087,1,Finished
980,13,3,16,8,4.0,44,229.980,1:49.637,1,Finished
980,839,10,9,9,2.0,44,229.804,1:49.721,1,Finished
980,832,5,13,10,1.0,44,229.829,1:49.709,1,Finished
980,840,3,15,11,0.0,44,228.095,1:50.543,1,Finished
980,826,5,19,12,0.0,44,229.831,1:49.708,1,Finished
980,835,4,14,13,0.0,44,230.725,1:49.283,1,Finished
980,838,1,20,14,0.0,44,229.415,1:49.907,1,Finished
980,825,210,12,15,0.0,44,231.057,1:49.126,1,Finished
980,828,15,17,16,0.0,44,227.618,1:50.775,1,Finished
980,815,10,8,17,0.0,42,232.819,1:48.300,6,Gearbox
980,4,1,10,18,0.0,25,225.692,1:51.720,5,Engine
980,830,9,5,19,0.0,7,227.111,1:51.022,5,Engine
980,836,15,18,20,0.0,2,,,4,Collision
981,1,131,1,1,25.0,53,249.793,1:23.488,1,Finished
981,822,131,4,2,18.0,53,249.095,1:23.488,1,Finished
981,20,6,6,3,15.0,53,248.576,1:23.897,1,Finished
981,817,9,16,4,12.0,53,250.174,1:23.361,1,Finished
981,8,6,5,5,10.0,53,245.194,1:25.054,1,Finished
981,839,10,3,6,8.0,53,243.482,1:25.054,1,Finished
981,840,3,2,7,6.0,53,243.559,1:25.625,1,Finished
981,13,3,7,8,4.0,53,243.981,1:25.477,1,Finished
981,815,10,10,9,2.0,53,245.442,1:24.968,1,Finished
981,830,9,13,10,1.0,52,247.238,1:24.351,11,+1 Lap
981,825,210,9,11,0.0,52,242.393,1:26.037,11,+1 Lap
981,826,5,8,12,0.0,52,242.796,1:25.894,11,+1 Lap
981,807,4,14,13,0.0,52,242.128,1:26.131,11,+1 Lap
981,832,5,15,14,0.0,52,241.906,1:26.210,11,+1 Lap
981,154,210,20,15,0.0,52,245.292,1:25.020,11,+1 Lap
981,836,15,12,16,0.0,51,240.965,1:26.547,12,+2 Laps
981,4,1,19,17,0.0,50,242.861,1:25.871,6,Gearbox
981,828,15,11,18,0.0,49,237.897,1:27.663,6,Gearbox
981,838,1,18,19,0.0,33,239.953,1:26.912,5,Engine
981,835,4,17,20,0.0,29,243.198,1:25.752,5,Engine
982,1,131,5,1,25.0,58,173.643,1:45.008,1,Finished
982,817,9,3,2,18.0,58,173.160,1:45.301,1,Finished
982,822,131,6,3,15.0,58,172.989,1:45.405,1,Finished
982,832,5,10,4,12.0,58,171.151,1:46.537,1,Finished
982,815,10,12,5,10.0,58,170.840,1:46.731,1,Finished
982,835,4,11,6,8.0,58,170.855,1:46.722,1,Finished
982,838,1,9,7,6.0,58,170.855,1:46.722,1,Finished
982,840,3,18,8,4.0,58,169.599,1:47.512,1,Finished
982,154,210,15,9,2.0,58,169.402,1:47.637,1,Finished
982,839,10,14,10,1.0,58,169.339,1:47.677,1,Finished
982,13,3,17,11,0.0,58,170.323,1:47.055,1,Finished
982,836,15,19,12,0.0,56,167.190,1:49.061,12,+2 Laps
982,825,210,16,13,0.0,50,169.484,1:47.585,5,Engine
982,807,4,7,14,0.0,48,168.816,1:48.011,5,Engine
982,828,15,20,15,0.0,35,162.085,1:52.496,3,Accident
982,826,5,13,16,0.0,10,139.711,2:10.512,3,Accident
982,4,1,8,17,0.0,8,136.503,2:13.579,130,Collision damage
982,20,6,1,18,0.0,0,,,3,Accident
982,830,9,2,19,0.0,0,,,3,Accident
982,8,6,4,20,0.0,0,,,3,Accident
983,830,9,3,1,25.0,56,211.235,1:34.467,1,Finished
983,1,131,1,2,18.0,56,211.269,1:34.452,1,Finished
983,817,9,4,3,15.0,56,210.560,1:34.770,1,Finished
983,20,6,20,4,12.0,56,212.104,1:34.080,1,Finished
983,822,131,5,5,10.0,56,209.424,1:35.284,1,Finished
983,815,10,9,6,8.0,56,208.751,1:35.591,1,Finished
983,838,1,7,7,6.0,55,208.012,1:35.931,11,+1 Lap
983,840,3,13,8,4.0,55,206.513,1:36.627,11,+1 Lap
983,13,3,11,9,2.0,55,205.838,1:36.944,11,+1 Lap
983,839,10,6,10,1.0,55,205.560,1:37.075,11,+1 Lap
983,4,1,10,11,0.0,55,206.783,1:36.501,11,+1 Lap
983,825,210,17,12,0.0,55,205.313,1:37.192,11,+1 Lap
983,154,210,16,13,0.0,55,208.305,1:35.796,11,+1 Lap
983,842,5,15,14,0.0,55,205.359,1:37.170,11,+1 Lap
983,835,4,12,15,0.0,55,205.325,1:37.186,11,+1 Lap
983,807,4,8,16,0.0,55,211.686,1:34.266,11,+1 Lap
983,836,15,18,17,0.0,55,207.010,1:36.395,11,+1 Lap
983,828,15,19,18,0.0,54,206.507,1:36.630,12,+2 Laps
983,832,5,14,19,0.0,29,203.365,1:38.123,5,Engine
983,8,6,0,20,0.0,0,,,84,Battery
984,1,131,1,1,25.0,53,222.917,1:33.780,1,Finished
984,830,9,4,2,18.0,53,223.036,1:33.730,1,Finished
984,817,9,3,3,15.0,53,223.122,1:33.694,1,Finished
984,822,131,6,4,12.0,53,224.439,1:33.144,1,Finished
984,8,6,10,5,10.0,53,224.364,1:33.175,1,Finished
984,839,10,5,6,8.0,53,220.419,1:34.843,1,Finished
984,815,10,7,7,6.0,53,220.649,1:34.744,1,Finished
984,825,210,12,8,4.0,53,219.274,1:35.338,1,Finished
984,154,210,13,9,2.0,53,219.253,1:35.347,1,Finished
984,13,3,8,10,1.0,52,217.891,1:35.943,11,+1 Lap
984,4,1,20,11,0.0,52,219.797,1:35.111,11,+1 Lap
984,835,4,18,12,0.0,52,222.171,1:34.095,11,+1 Lap
984,842,5,14,13,0.0,52,221.141,1:34.533,11,+1 Lap
984,838,1,9,14,0.0,52,223.050,1:33.724,11,+1 Lap
984,836,15,17,15,0.0,51,216.791,1:36.430,12,+2 Laps
984,840,3,15,16,0.0,45,221.106,1:34.548,36,Wheel
984,807,4,11,17,0.0,40,218.028,1:35.883,33,Front wing
984,828,15,16,18,0.0,7,212.028,1:38.596,3,Accident
984,20,6,2,19,0.0,4,165.314,2:06.457,105,Spark plugs
984,832,5,19,20,0.0,0,,,3,Accident
985,1,131,1,1,25.0,56,200.927,1:38.776,1,Finished
985,20,6,2,2,18.0,56,203.003,1:37.766,1,Finished
985,8,6,5,3,15.0,56,200.860,1:38.809,1,Finished
985,830,9,16,4,12.0,56,202.394,1:38.060,1,Finished
985,822,131,3,5,10.0,56,203.001,1:37.767,1,Finished
985,839,10,6,6,8.0,56,197.482,1:40.499,1,Finished
985,832,4,7,7,6.0,56,197.555,1:40.462,1,Finished
985,815,10,9,8,4.0,55,196.793,1:40.851,11,+1 Lap
985,13,3,10,9,2.0,55,198.208,1:40.131,11,+1 Lap
985,826,5,11,10,1.0,55,196.559,1:40.971,11,+1 Lap
985,840,3,15,11,0.0,55,199.133,1:39.666,11,+1 Lap
985,838,1,20,12,0.0,55,197.777,1:40.349,11,+1 Lap
985,843,5,19,13,0.0,55,198.509,1:39.979,11,+1 Lap
985,154,210,12,14,0.0,55,196.000,1:41.259,11,+1 Lap
985,828,15,13,15,0.0,55,196.423,1:41.041,11,+1 Lap
985,825,210,17,16,0.0,55,202.739,1:37.893,11,+1 Lap
985,4,1,8,17,0.0,24,195.463,1:41.537,5,Engine
985,817,9,4,18,0.0,14,198.265,1:40.102,5,Engine
985,836,15,14,19,0.0,5,185.357,1:47.073,4,Collision
985,807,4,18,20,0.0,3,190.340,1:44.270,5,Engine
986,830,9,2,1,25.0,71,196.400,1:18.892,1,Finished
986,822,131,4,2,18.0,71,195.207,1:19.374,1,Finished
986,8,6,5,3,15.0,71,193.549,1:20.054,1,Finished
986,20,6,1,4,12.0,71,196.666,1:18.785,1,Finished
986,839,10,6,5,10.0,70,191.416,1:20.946,11,+1 Lap
986,840,3,11,6,8.0,70,191.142,1:21.062,11,+1 Lap
986,815,10,9,7,6.0,70,193.852,1:19.929,11,+1 Lap
986,825,210,14,8,4.0,70,190.784,1:21.214,11,+1 Lap
986,1,131,3,9,2.0,70,193.813,1:19.945,11,+1 Lap
986,4,1,18,10,1.0,70,191.255,1:21.014,11,+1 Lap
986,13,3,10,11,0.0,70,190.968,1:21.136,11,+1 Lap
986,838,1,19,12,0.0,70,191.355,1:20.972,11,+1 Lap
986,842,5,20,13,0.0,70,191.622,1:20.859,11,+1 Lap
986,836,15,13,14,0.0,69,189.793,1:21.638,12,+2 Laps
986,154,210,15,15,0.0,69,192.848,1:20.345,12,+2 Laps
986,832,4,8,16,0.0,59,190.442,1:21.360,5,Engine
986,828,15,12,17,0.0,55,189.682,1:21.686,5,Engine
986,843,5,17,18,0.0,30,187.647,1:22.572,5,Engine
986,807,4,7,19,0.0,24,189.670,1:21.691,10,Electrical
986,817,9,16,20,0.0,5,187.155,1:22.789,5,Engine
987,20,6,2,1,25.0,71,213.849,1:12.539,1,Finished
987,822,131,1,2,18.0,71,214.064,1:12.466,1,Finished
987,8,6,3,3,15.0,71,213.987,1:12.492,1,Finished
987,1,131,20,4,12.0,71,215.914,1:11.845,1,Finished
987,830,9,4,5,10.0,71,218.349,1:11.044,1,Finished
987,817,9,14,6,8.0,71,215.363,1:12.029,1,Finished
987,13,3,9,7,6.0,71,211.190,1:13.452,1,Finished
987,4,1,6,8,4.0,71,211.193,1:13.451,1,Finished
987,815,10,5,9,2.0,71,212.347,1:13.052,1,Finished
987,807,4,7,10,1.0,70,210.314,1:13.758,11,+1 Lap
987,832,4,8,11,0.0,70,210.694,1:13.625,11,+1 Lap
987,842,5,19,12,0.0,70,211.562,1:13.323,11,+1 Lap
987,828,15,17,13,0.0,70,210.577,1:13.666,11,+1 Lap
987,836,15,15,14,0.0,70,207.351,1:14.812,11,+1 Lap
987,154,210,11,15,0.0,69,210.961,1:13.532,12,+2 Laps
987,840,3,16,16,0.0,69,215.863,1:11.862,12,+2 Laps
987,843,5,18,17,0.0,40,207.779,1:14.658,5,Engine
987,839,10,10,18,0.0,0,,,3,Accident
987,838,1,12,19,0.0,0,,,3,Accident
987,825,210,13,20,0.0,0,,,3,Accident
988,822,131,1,1,25.0,55,198.652,1:40.650,1,Finished
988,1,131,2,2,18.0,55,197.041,1:41.473,1,Finished
988,20,6,3,3,15.0,55,198.416,1:40.770,1,Finished
988,8,6,5,4,12.0,55,195.376,1:42.338,1,Finished
988,830,9,6,5,10.0,55,195.969,1:42.028,1,Finished
988,807,4,7,6,8.0,55,195.303,1:42.376,1,Finished
988,815,10,8,7,6.0,55,194.708,1:42.689,1,Finished
988,839,10,9,8,4.0,55,194.860,1:42.609,1,Finished
988,4,1,11,9,2.0,54,193.410,1:43.378,11,+1 Lap
988,13,3,10,10,1.0,54,194.071,1:43.026,11,+1 Lap
988,154,210,16,11,0.0,54,195.187,1:42.437,11,+1 Lap
988,838,1,13,12,0.0,54,192.279,1:43.986,11,+1 Lap
988,825,210,14,13,0.0,54,192.387,1:43.928,11,+1 Lap
988,836,15,18,14,0.0,54,192.500,1:43.867,11,+1 Lap
988,843,5,20,15,0.0,54,192.444,1:43.897,11,+1 Lap
988,842,5,17,16,0.0,54,192.542,1:43.844,11,+1 Lap
988,828,15,19,17,0.0,54,193.057,1:43.567,11,+1 Lap
988,840,3,15,18,0.0,54,195.402,1:42.324,11,+1 Lap
988,832,4,12,19,0.0,31,193.410,1:43.378,36,Wheel
988,817,9,4,20,0.0,20,194.579,1:42.757,9,Hydraulics
989,20,6,3,1,25.0,58,220.782,1:26.469,1,Finished
989,1,131,1,2,18.0,58,220.845,1:26.444,1,Finished
989,8,6,2,3,15.0,58,221.027,1:26.373,1,Finished
989,817,9,8,4,12.0,58,222.128,1:25.945,1,Finished
989,4,1,10,5,10.0,58,219.489,1:26.978,1,Finished
989,830,9,4,6,8.0,58,219.737,1:26.880,1,Finished
989,807,4,7,7,6.0,58,219.230,1:27.081,1,Finished
989,822,131,15,8,4.0,58,219.386,1:27.019,1,Finished
989,838,1,11,9,2.0,58,219.540,1:26.958,1,Finished
989,832,4,9,10,1.0,58,217.079,1:27.944,1,Finished
989,815,10,12,11,0.0,58,217.849,1:27.633,1,Finished
989,839,10,14,12,0.0,58,217.931,1:27.600,1,Finished
989,844,15,18,13,0.0,58,215.085,1:28.759,1,Finished
989,840,3,13,14,0.0,58,215.688,1:28.511,1,Finished
989,843,5,16,15,0.0,57,216.507,1:28.176,11,+1 Lap
989,154,210,6,16,0.0,24,214.974,1:28.805,36,Wheel
989,825,210,5,17,0.0,22,213.224,1:29.534,36,Wheel
989,842,5,20,18,0.0,13,210.601,1:30.649,5,Engine
989,828,15,17,19,0.0,5,207.036,1:32.210,38,Steering
989,845,3,19,20,0.0,4,206.224,1:32.573,23,Brakes
990,20,6,1,1,25.0,57,206.274,1:34.453,1,Finished
990,822,131,3,2,18.0,57,207.842,1:33.740,1,Finished
990,1,131,9,3,15.0,57,207.371,1:33.953,1,Finished
990,842,5,5,4,12.0,57,205.382,1:34.863,1,Finished
990,825,210,6,5,10.0,57,206.549,1:34.327,1,Finished
990,807,4,7,6,8.0,57,205.807,1:34.667,1,Finished
990,4,1,13,7,6.0,56,206.898,1:34.168,11,+1 Lap
990,838,1,14,8,4.0,56,204.803,1:35.131,11,+1 Lap
990,828,15,17,9,2.0,56,204.885,1:35.093,11,+1 Lap
990,839,10,8,10,1.0,56,204.993,1:35.043,11,+1 Lap
990,832,4,10,11,0.0,56,203.937,1:35.535,11,+1 Lap
990,844,15,19,12,0.0,56,204.924,1:35.075,11,+1 Lap
990,154,210,16,13,0.0,56,205.759,1:34.689,11,+1 Lap
990,840,3,20,14,0.0,56,204.961,1:35.058,11,+1 Lap
990,845,3,18,15,0.0,56,207.151,1:34.053,11,+1 Lap
990,815,10,12,16,0.0,56,204.513,1:35.266,11,+1 Lap
990,843,5,11,17,0.0,56,206.034,1:34.563,11,+1 Lap
990,8,6,2,18,0.0,35,206.527,1:34.337,36,Wheel
990,830,9,15,19,0.0,3,,,29,Puncture
990,817,9,4,20,0.0,1,,,10,Electrical
991,817,9,6,1,25.0,56,204.871,1:35.785,1,Finished
991,822,131,3,2,18.0,56,202.332,1:36.987,1,Finished
991,8,6,2,3,15.0,56,203.446,1:36.456,1,Finished
991,1,131,4,4,12.0,56,202.559,1:36.878,1,Finished
991,830,9,5,5,10.0,56,203.974,1:36.206,1,Finished
991,807,4,7,6,8.0,56,202.553,1:36.881,1,Finished
991,4,1,13,7,6.0,56,201.818,1:37.234,1,Finished
991,20,6,1,8,4.0,56,201.311,1:37.479,1,Finished
991,832,4,9,9,2.0,56,200.744,1:37.754,1,Finished
991,825,210,11,10,1.0,56,199.930,1:38.152,1,Finished
991,839,10,12,11,0.0,56,200.271,1:37.985,1,Finished
991,815,10,8,12,0.0,56,200.911,1:37.673,1,Finished
991,838,1,14,13,0.0,56,199.961,1:38.137,1,Finished
991,840,3,18,14,0.0,56,199.224,1:38.500,1,Finished
991,845,3,16,15,0.0,56,198.973,1:38.624,1,Finished
991,828,15,20,16,0.0,56,199.455,1:38.386,1,Finished
991,154,210,10,17,0.0,56,201.453,1:37.410,1,Finished
991,842,5,17,18,0.0,56,199.493,1:38.367,1,Finished
991,844,15,19,19,0.0,56,198.603,1:38.808,1,Finished
991,843,5,15,20,0.0,51,197.468,1:39.376,130,Collision damage
992,1,131,2,1,25.0,51,205.012,1:45.412,1,Finished
992,8,6,6,2,18.0,51,202.874,1:46.523,1,Finished
992,815,10,8,3,15.0,51,203.480,1:46.206,1,Finished
992,20,6,1,4,12.0,51,204.783,1:45.530,1,Finished
992,832,4,9,5,10.0,51,202.242,1:46.856,1,Finished
992,844,15,13,6,8.0,51,201.212,1:47.403,1,Finished
992,4,1,12,7,6.0,51,201.126,1:47.449,1,Finished
992,840,3,10,8,4.0,51,202.319,1:46.815,1,Finished
992,838,1,16,9,2.0,51,200.720,1:47.666,1,Finished
992,843,5,19,10,1.0,51,199.567,1:48.288,1,Finished
992,828,15,18,11,0.0,51,200.239,1:47.925,1,Finished
992,842,5,17,12,0.0,51,200.035,1:48.035,1,Finished
992,825,210,15,13,0.0,51,199.813,1:48.155,1,Finished
992,822,131,3,14,0.0,48,205.525,1:45.149,29,Puncture
992,154,210,20,15,0.0,42,202.196,1:46.880,3,Accident
992,830,9,5,16,0.0,39,204.316,1:45.771,4,Collision
992,817,9,4,17,0.0,39,204.999,1:45.419,4,Collision
992,807,4,14,18,0.0,10,198.506,1:48.867,3,Accident
992,839,10,7,19,0.0,0,,,4,Collision
992,845,3,11,20,0.0,0,,,4,Collision
993,1,131,1,1,25.0,66,211.770,1:19.133,1,Finished
993,822,131,2,2,18.0,66,210.850,1:19.478,1,Finished
993,830,9,5,3,15.0,66,210.999,1:19.422,1,Finished
993,20,6,3,4,12.0,66,211.783,1:19.128,1,Finished
993,817,9,6,5,10.0,66,213.638,1:18.441,1,Finished
993,825,210,7,6,8.0,65,208.832,1:20.246,11,+1 Lap
993,832,4,9,7,6.0,65,206.064,1:21.324,11,+1 Lap
993,4,1,8,8,4.0,65,207.588,1:20.727,11,+1 Lap
993,815,10,15,9,2.0,64,206.562,1:21.128,12,+2 Laps
993,844,15,14,10,1.0,64,204.062,1:22.122,12,+2 Laps
993,840,3,18,11,0.0,64,204.129,1:22.095,12,+2 Laps
993,843,5,20,12,0.0,64,205.773,1:21.439,12,+2 Laps
993,828,15,17,13,0.0,64,203.159,1:22.487,12,+2 Laps
993,845,3,19,14,0.0,63,202.685,1:22.680,13,+3 Laps
993,838,1,11,15,0.0,45,202.896,1:22.594,6,Gearbox
993,839,10,13,16,0.0,38,204.074,1:22.117,44,Oil leak
993,8,6,4,17,0.0,25,205.541,1:21.531,101,Turbo
993,154,210,10,18,0.0,0,,,4,Collision
993,842,5,12,19,0.0,0,,,4,Collision
993,807,4,16,20,0.0,0,,,4,Collision
994,817,9,1,1,25.0,78,158.984,1:15.562,1,Finished
994,20,6,2,2,18.0,78,157.933,1:16.065,1,Finished
994,1,131,3,3,15.0,78,157.508,1:16.270,1,Finished
994,8,6,4,4,12.0,78,157.257,1:16.392,1,Finished
994,822,131,5,5,10.0,78,157.422,1:16.312,1,Finished
994,839,10,6,6,8.0,78,155.960,1:17.027,1,Finished
994,842,5,10,7,6.0,78,155.815,1:17.099,1,Finished
994,807,4,11,8,4.0,78,157.941,1:16.061,1,Finished
994,830,9,20,9,2.0,78,161.772,1:14.260,1,Finished
994,832,4,8,10,1.0,78,155.027,1:17.491,1,Finished
994,828,15,16,11,0.0,78,156.145,1:16.936,1,Finished
994,815,10,9,12,0.0,78,154.917,1:17.546,1,Finished
994,825,210,19,13,0.0,78,155.057,1:17.476,1,Finished
994,838,1,12,14,0.0,77,156.291,1:16.864,11,+1 Lap
994,154,210,18,15,0.0,77,160.557,1:14.822,11,+1 Lap
994,845,3,13,16,0.0,77,159.484,1:15.325,11,+1 Lap
994,840,3,17,17,0.0,76,160.295,1:14.944,12,+2 Laps
994,844,15,14,18,0.0,70,154.590,1:17.710,4,Collision
994,843,5,15,19,0.0,70,155.667,1:17.172,4,Collision
994,4,1,7,20,0.0,52,155.979,1:17.018,6,Gearbox
995,20,6,1,1,25.0,68,212.260,1:13.964,1,Finished
995,822,131,2,2,18.0,68,212.179,1:13.992,1,Finished
995,830,9,3,3,15.0,68,212.547,1:13.864,1,Finished
995,817,9,6,4,12.0,68,211.701,1:14.159,1,Finished
995,1,131,4,5,10.0,68,211.633,1:14.183,1,Finished
995,8,6,5,6,8.0,68,211.941,1:14.075,1,Finished
995,807,4,7,7,6.0,67,207.699,1:15.588,11,+1 Lap
995,832,4,9,8,4.0,67,207.485,1:15.666,11,+1 Lap
995,839,10,8,9,2.0,67,207.639,1:15.610,11,+1 Lap
995,844,15,13,10,1.0,67,207.996,1:15.480,11,+1 Lap
995,842,5,16,11,0.0,67,207.395,1:15.699,11,+1 Lap
995,154,210,20,12,0.0,67,208.024,1:15.470,11,+1 Lap
995,825,210,11,13,0.0,67,208.214,1:15.401,11,+1 Lap
995,815,10,10,14,0.0,67,209.049,1:15.100,11,+1 Lap
995,828,15,19,15,0.0,66,205.484,1:16.403,12,+2 Laps
995,838,1,15,16,0.0,66,207.214,1:15.765,12,+2 Laps
995,845,3,18,17,0.0,66,206.780,1:15.924,12,+2 Laps
995,4,1,14,18,0.0,40,206.085,1:16.180,43,Exhaust
995,843,5,12,19,0.0,0,,,4,Collision
995,840,3,17,20,0.0,0,,,4,Collision
996,1,131,1,1,25.0,53,222.531,1:34.509,1,Finished
996,830,9,4,2,18.0,53,223.083,1:34.275,1,Finished
996,8,6,6,3,15.0,53,222.792,1:34.398,1,Finished
996,817,9,5,4,12.0,53,220.494,1:35.382,1,Finished
996,20,6,3,5,10.0,53,222.587,1:34.485,1,Finished
996,825,210,9,6,8.0,53,220.395,1:35.425,1,Finished
996,822,131,2,7,6.0,53,223.201,1:34.225,1,Finished
996,832,4,7,8,4.0,53,219.904,1:35.638,1,Finished
996,807,4,12,9,2.0,53,219.365,1:35.873,1,Finished
996,844,15,8,10,1.0,53,219.127,1:35.977,1,Finished
996,154,210,10,11,0.0,52,219.773,1:35.695,11,+1 Lap
996,838,1,17,12,0.0,52,217.545,1:36.675,11,+1 Lap
996,828,15,15,13,0.0,52,217.953,1:36.494,11,+1 Lap
996,843,5,20,14,0.0,52,217.176,1:36.839,11,+1 Lap
996,845,3,18,15,0.0,52,213.949,1:38.300,11,+1 Lap
996,4,1,16,16,0.0,50,221.071,1:35.133,36,Wheel
996,840,3,19,17,0.0,48,213.907,1:38.319,29,Puncture
996,815,10,13,18,0.0,27,213.907,1:38.319,5,Engine
996,839,10,11,19,0.0,0,,,4,Collision
996,842,5,14,20,0.0,0,,,4,Collision
997,830,9,4,1,25.0,71,230.491,1:07.442,1,Finished
997,8,6,3,2,18.0,71,232.160,1:06.957,1,Finished
997,20,6,6,3,15.0,71,231.728,1:07.082,1,Finished
997,154,210,5,4,12.0,70,225.055,1:09.071,11,+1 Lap
997,825,210,8,5,10.0,70,227.010,1:08.476,11,+1 Lap
997,839,10,11,6,8.0,70,225.777,1:08.850,11,+1 Lap
997,815,10,16,7,6.0,70,226.918,1:08.504,11,+1 Lap
997,4,1,13,8,4.0,70,226.399,1:08.661,11,+1 Lap
997,844,15,18,9,2.0,70,225.267,1:09.006,11,+1 Lap
997,828,15,20,10,1.0,70,227.876,1:08.216,11,+1 Lap
997,842,5,12,11,0.0,70,224.327,1:09.295,11,+1 Lap
997,832,4,9,12,0.0,70,226.053,1:08.766,11,+1 Lap
997,845,3,17,13,0.0,69,225.381,1:08.971,12,+2 Laps
997,840,3,14,14,0.0,69,224.626,1:09.203,12,+2 Laps
997,838,1,15,15,0.0,65,225.633,1:08.894,130,Collision damage
997,1,131,2,16,0.0,62,231.180,1:07.241,32,Fuel pressure
997,843,5,19,17,0.0,54,224.730,1:09.171,9,Hydraulics
997,817,9,7,18,0.0,53,229.983,1:07.591,43,Exhaust
997,822,131,1,19,0.0,13,225.143,1:09.044,9,Hydraulics
997,807,4,10,20,0.0,11,220.869,1:10.380,5,Engine
998,20,6,2,1,25.0,52,233.831,1:30.696,1,Finished
998,1,131,1,2,18.0,52,232.424,1:31.245,1,Finished
998,8,6,3,3,15.0,52,233.576,1:30.795,1,Finished
998,822,131,4,4,12.0,52,232.089,1:31.377,1,Finished
998,817,9,6,5,10.0,52,231.551,1:31.589,1,Finished
998,807,4,11,6,8.0,52,227.049,1:33.405,1,Finished
998,839,10,10,7,6.0,52,226.562,1:33.606,1,Finished
998,4,1,13,8,4.0,52,226.862,1:33.482,1,Finished
998,825,210,7,9,2.0,52,226.567,1:33.604,1,Finished
998,815,10,12,10,1.0,52,226.887,1:33.472,1,Finished
998,838,1,17,11,0.0,52,226.695,1:33.551,1,Finished
998,840,3,19,12,0.0,52,225.927,1:33.869,1,Finished
998,842,5,14,13,0.0,52,226.904,1:33.465,1,Finished
998,845,3,18,14,0.0,52,224.134,1:34.620,1,Finished
998,830,9,5,15,0.0,46,230.499,1:32.007,23,Brakes
998,154,210,8,16,0.0,37,224.678,1:34.391,4,Collision
998,832,4,16,17,0.0,37,224.177,1:34.602,4,Collision
998,828,15,15,18,0.0,31,226.395,1:33.675,3,Accident
998,844,15,9,19,0.0,18,222.747,1:35.209,27,Tyre
998,843,5,0,20,0.0,1,,,131,Power Unit
999,1,131,14,1,25.0,67,217.968,1:15.545,1,Finished
999,822,131,2,2,18.0,67,217.461,1:15.721,1,Finished
999,8,6,3,3,15.0,67,216.691,1:15.990,1,Finished
999,830,9,4,4,12.0,67,217.085,1:15.852,1,Finished
999,807,4,7,5,10.0,67,211.351,1:17.910,1,Finished
999,154,210,6,6,8.0,67,214.641,1:16.716,1,Finished
999,815,10,10,7,6.0,67,211.468,1:17.867,1,Finished
999,839,10,15,8,4.0,67,211.267,1:17.941,1,Finished
999,828,15,13,9,2.0,67,211.800,1:17.745,1,Finished
999,843,5,17,10,1.0,67,211.974,1:17.681,1,Finished
999,825,210,5,11,0.0,67,211.930,1:17.697,1,Finished
999,832,4,8,12,0.0,67,212.661,1:17.430,1,Finished
999,838,1,19,13,0.0,67,212.368,1:17.537,1,Finished
999,842,5,16,14,0.0,66,211.753,1:17.762,11,+1 Lap
999,844,15,9,15,0.0,66,211.509,1:17.852,11,+1 Lap
999,4,1,11,16,0.0,65,211.811,1:17.741,31,Retired
999,840,3,18,17,0.0,53,208.802,1:18.861,5,Engine
999,20,6,1,18,0.0,51,213.046,1:17.290,3,Accident
999,845,3,12,19,0.0,51,208.609,1:18.934,5,Engine
999,817,9,20,20,0.0,27,210.400,1:18.262,5,Engine
