RACEID,DRIVERID,CONSTRUCTORID,GRID,POSITIONORDER,POSITION,POINTS,STATUSID,STATUS,LAPS,FASTESTLAPSPEED,FASTESTLAPTIME,ESTIMATED_FINISH_TIME,ESTIMATED_FINISH_TIME_STR,AVG_LAP_TIME
766,580,105,0,31,,0.0,81,Did not qualify,0,,,,NaT,
767,475,118,2,1,,9.0,1,Finished,75,,,,NaT,
767,501,66,7,2,,6.0,1,Finished,75,,,,NaT,
767,554,66,4,3,,4.0,1,Finished,75,,,,NaT,
767,456,87,9,4,,3.0,11,+1 Lap,74,,,,NaT,
767,578,6,6,5,,2.0,11,+1 Lap,74,,,,NaT,
767,477,32,11,6,,0.0,12,+2 Laps,73,,,,NaT,
767,577,6,12,7,,0.0,12,+2 Laps,73,,,,NaT,
767,356,87,5,8,,0.0,12,+2 Laps,73,,,,NaT,
767,427,87,8,9,,0.0,13,+3 Laps,72,,,,NaT,
767,347,105,15,10,,0.0,14,+4 Laps,71,,,,NaT,
767,430,95,17,11,,0.0,16,+6 Laps,69,,,,NaT,
767,483,105,16,12,,0.0,86,Halfshaft,52,,,,NaT,
767,590,118,1,13,,0.0,5,Engine,46,,,,NaT,
767,289,32,13,14,,0.0,25,Overheating,40,,,,NaT,
767,581,6,10,15,,0.0,6,Gearbox,32,,,,NaT,
767,418,105,14,16,,0.0,48,Fuel pump,16,,,,NaT,
767,479,118,3,17,,0.0,86,Halfshaft,13,,,,NaT,
767,547,105,0,18,,0.0,54,Withdrew,0,,,,NaT,
768,525,108,7,1,,8.0,1,Finished,200,,,,NaT,
768,591,108,25,2,,6.0,1,Finished,200,,,,NaT,
768,533,113,8,3,,4.0,1,Finished,200,,,,NaT,
768,529,108,9,4,,4.0,1,Finished,200,,,,NaT,
768,509,108,20,5,,2.0,1,Finished,200,,,,NaT,
768,592,107,3,6,,0.0,1,Finished,200,,,,NaT,
768,528,109,13,7,,0.0,1,Finished,200,,,,NaT,
768,564,107,19,8,,0.0,1,Finished,200,,,,NaT,
768,513,113,26,9,,0.0,1,Finished,200,,,,NaT,
768,560,113,33,10,,0.0,1,Finished,200,,,,NaT,
768,558,113,21,11,,0.0,1,Finished,200,,,,NaT,
768,593,113,6,12,,0.0,1,Finished,200,,,,NaT,
768,594,114,30,13,,0.0,1,Finished,200,,,,NaT,
768,516,113,17,14,,0.0,20,Spun off,189,,,,NaT,
768,539,114,32,15,,0.0,42,Heat shield fire,151,,,,NaT,
768,531,114,12,16,,0.0,20,Spun off,148,,,,NaT,
768,565,113,31,17,,0.0,2,Disqualified,136,,,,NaT,
768,555,113,14,18,,0.0,37,Throttle,122,,,,NaT,
768,523,113,23,19,,0.0,23,Brakes,116,,,,NaT,
768,449,110,11,20,,0.0,121,Magneto,93,,,,NaT,
768,595,113,15,21,,0.0,121,Magneto,80,,,,NaT,
768,527,114,18,22,,0.0,7,Transmission,68,,,,NaT,
768,512,113,22,23,,0.0,38,Steering,52,,,,NaT,
768,563,120,29,24,,0.0,3,Accident,38,,,,NaT,
768,562,110,10,25,,0.0,48,Fuel pump,21,,,,NaT,
768,514,113,4,26,,0.0,3,Accident,1,,,,NaT,
768,537,107,1,27,,0.0,3,Accident,0,,,,NaT,
768,596,107,2,28,,0.0,3,Accident,0,,,,NaT,
768,597,113,5,29,,0.0,3,Accident,0,,,,NaT,
768,510,113,16,30,,0.0,3,Accident,0,,,,NaT,
768,598,113,24,31,,0.0,3,Accident,0,,,,NaT,
768,536,113,27,32,,0.0,3,Accident,0,,,,NaT,
768,599,114,28,33,,0.0,3,Accident,0,,,,NaT,
769,479,118,5,1,,8.0,1,Finished,24,,,,NaT,
769,578,6,1,2,,7.0,1,Finished,24,,,,NaT,
769,590,118,11,3,,4.0,1,Finished,24,,,,NaT,
769,477,32,12,4,,3.0,1,Finished,24,,,,NaT,
769,501,66,7,5,,2.0,11,+1 Lap,23,,,,NaT,
769,482,6,6,6,,0.0,11,+1 Lap,23,,,,NaT,
769,427,105,16,7,,0.0,11,+1 Lap,23,,,,NaT,
769,456,87,13,8,,0.0,11,+1 Lap,23,,,,NaT,
769,347,105,14,9,,0.0,12,+2 Laps,22,,,,NaT,
769,551,105,19,10,,0.0,12,+2 Laps,22,,,,NaT,
769,580,105,18,11,,0.0,5,Engine,22,,,,NaT,
769,356,87,8,12,,0.0,25,Overheating,16,,,,NaT,
769,289,32,15,13,,0.0,5,Engine,12,,,,NaT,
769,577,6,2,14,,0.0,3,Accident,5,,,,NaT,
769,581,6,4,15,,0.0,25,Overheating,5,,,,NaT,
769,554,66,10,16,,0.0,51,Oil pressure,5,,,,NaT,
769,455,105,17,17,,0.0,86,Halfshaft,4,,,,NaT,
769,475,118,9,18,,0.0,5,Engine,0,,,,NaT,
769,418,105,3,19,,0.0,5,Engine,0,,,,NaT,
770,578,6,1,1,,9.0,1,Finished,50,,,,NaT,
770,475,118,6,2,,6.0,1,Finished,50,,,,NaT,
770,476,6,21,3,,4.0,1,Finished,50,,,,NaT,
770,579,105,8,4,,3.0,1,Finished,50,,,,NaT,
770,581,6,4,5,,2.0,1,Finished,50,,,,NaT,
770,356,87,12,6,,0.0,11,+1 Lap,49,,,,NaT,
770,403,105,13,7,,0.0,11,+1 Lap,49,,,,NaT,
770,347,105,16,8,,0.0,12,+2 Laps,48,,,,NaT,
770,583,105,15,9,,0.0,13,+3 Laps,47,,,,NaT,
770,526,105,18,10,,0.0,15,+5 Laps,45,,,,NaT,
770,456,87,14,11,,0.0,53,+13 Laps,37,,,,NaT,
770,501,66,3,12,,0.0,25,Overheating,41,,,,NaT,
770,554,66,9,13,,0.0,48,Fuel pump,41,,,,NaT,
770,479,118,10,14,,0.0,5,Engine,35,,,,NaT,
770,590,118,10,14,,0.0,5,Engine,35,,,,NaT,
770,289,32,19,15,,0.0,25,Overheating,33,,,,NaT,
770,580,105,11,16,,0.0,3,Accident,28,,,,NaT,
770,427,66,7,17,,0.0,48,Fuel pump,23,,,,NaT,
770,479,118,5,18,,0.0,5,Engine,16,,,,NaT,
770,577,6,2,19,,0.0,3,Accident,9,,,,NaT,
770,566,105,17,20,,0.0,5,Engine,9,,,,NaT,
770,477,32,20,21,,0.0,5,Engine,6,,,,NaT,
771,581,6,6,1,,8.0,1,Finished,75,,,,NaT,
771,578,6,4,2,,7.0,1,Finished,75,,,,NaT,
771,456,87,3,3,,4.0,1,Finished,75,,,,NaT,
771,590,118,7,4,,3.0,1,Finished,75,,,,NaT,
771,501,66,2,5,,2.0,1,Finished,75,,,,NaT,
771,356,87,10,6,,0.0,1,Finished,75,,,,NaT,
771,479,118,9,7,,0.0,11,+1 Lap,74,,,,NaT,
771,427,87,12,8,,0.0,12,+2 Laps,73,,,,NaT,
771,566,105,15,9,,0.0,13,+3 Laps,72,,,,NaT,
771,476,6,11,10,,0.0,5,Engine,59,,,,NaT,
771,347,105,13,11,,0.0,6,Gearbox,49,,,,NaT,
771,583,105,18,12,,0.0,6,Gearbox,44,,,,NaT,
771,437,87,16,13,,0.0,8,Clutch,40,,,,NaT,
771,475,118,1,14,,0.0,5,Engine,25,,,,NaT,
771,477,32,5,15,,0.0,5,Engine,21,,,,NaT,
771,554,66,8,16,,0.0,22,Suspension,19,,,,NaT,
771,549,125,17,17,,0.0,6,Gearbox,19,,,,NaT,
771,502,32,20,18,,0.0,25,Overheating,19,,,,NaT,
771,289,32,14,19,,0.0,25,Overheating,17,,,,NaT,
771,486,125,19,20,,0.0,80,Ignition,7,,,,NaT,
772,479,118,2,1,,8.0,1,Finished,15,,,,NaT,
772,456,87,6,2,,6.0,1,Finished,15,,,,NaT,
772,427,87,7,3,,4.0,1,Finished,15,,,,NaT,
772,476,6,5,4,,3.0,1,Finished,15,,,,NaT,
772,360,87,12,5,,0.0,1,Finished,15,,,,NaT,
772,431,95,13,6,,0.0,1,Finished,15,,,,NaT,
772,437,87,11,7,,0.0,1,Finished,15,,,,NaT,
772,459,87,14,8,,0.0,1,Finished,15,,,,NaT,
772,403,6,10,9,,0.0,1,Finished,15,,,,NaT,
772,477,32,24,10,,0.0,12,+2 Laps,13,,,,NaT,
772,549,32,16,11,,0.0,12,+2 Laps,13,,,,NaT,
772,578,6,1,12,,0.0,8,Clutch,11,,,,NaT,
772,581,6,4,13,,0.0,3,Accident,10,,,,NaT,
772,455,87,17,14,,0.0,22,Suspension,9,,,,NaT,
772,501,66,8,15,,0.0,23,Brakes,9,,,,NaT,
772,600,87,23,16,,0.0,48,Fuel pump,4,,,,NaT,
772,289,32,22,17,,0.0,108,Oil pipe,4,,,,NaT,
772,554,66,9,18,,0.0,22,Suspension,4,,,,NaT,
772,430,95,15,19,,0.0,5,Engine,3,,,,NaT,
772,478,105,20,20,,0.0,5,Engine,3,,,,NaT,
772,475,118,3,21,,1.0,121,Magneto,3,,,,NaT,
772,601,87,18,22,,0.0,5,Engine,2,,,,NaT,
772,484,87,25,23,,0.0,48,Fuel pump,1,,,,NaT,
772,356,87,19,24,,0.0,4,Collision,1,,,,NaT,
772,347,105,21,25,,0.0,3,Accident,1,,,,NaT,
772,526,105,0,26,,0.0,5,Engine,0,,,,NaT,
773,475,118,1,1,,8.0,1,Finished,50,,,,NaT,
773,578,6,2,2,,7.0,1,Finished,50,,,,NaT,
773,590,118,3,3,,4.0,11,+1 Lap,49,,,,NaT,
773,554,66,4,4,,3.0,11,+1 Lap,49,,,,NaT,
773,476,6,6,5,,2.0,11,+1 Lap,49,,,,NaT,
773,501,66,7,6,,0.0,11,+1 Lap,49,,,,NaT,
773,356,87,8,7,,0.0,12,+2 Laps,48,,,,NaT,
773,427,87,9,8,,0.0,12,+2 Laps,48,,,,NaT,
773,456,87,11,9,,0.0,14,+4 Laps,46,,,,NaT,
773,566,105,10,10,,0.0,23,Brakes,47,,,,NaT,
773,479,118,5,11,,0.0,20,Spun off,37,,,,NaT,
773,289,32,12,12,,0.0,20,Spun off,25,,,,NaT,
773,477,105,13,13,,0.0,5,Engine,15,,,,NaT,
773,347,105,14,14,,0.0,68,Physical,9,,,,NaT,
773,551,105,15,15,,0.0,5,Engine,6,,,,NaT,
774,479,118,2,1,,8.0,1,Finished,70,,,,NaT,
774,578,6,3,2,,6.0,1,Finished,70,,,,NaT,
774,403,6,7,3,,5.0,1,Finished,70,,,,NaT,
774,566,105,11,4,,0.0,11,+1 Lap,69,,,,NaT,
774,418,105,11,4,,0.0,11,+1 Lap,69,,,,NaT,
774,456,87,14,5,,2.0,18,+8 Laps,62,,,,NaT,
774,289,32,12,6,,0.0,18,+8 Laps,62,,,,NaT,
774,477,32,16,7,,0.0,19,+9 Laps,61,,,,NaT,
774,551,105,21,8,,0.0,5,Engine,57,,,,NaT,
774,543,105,20,9,,0.0,5,Engine,51,,,,NaT,
774,554,66,8,10,,0.0,8,Clutch,42,,,,NaT,
774,478,105,18,11,,0.0,5,Engine,32,,,,NaT,
774,590,118,4,12,,0.0,25,Overheating,30,,,,NaT,
774,427,87,13,13,,0.0,6,Gearbox,24,,,,NaT,
774,475,118,1,14,,0.0,6,Gearbox,17,,,,NaT,
774,347,66,10,15,,0.0,7,Transmission,14,,,,NaT,
774,482,6,5,16,,0.0,22,Suspension,4,,,,NaT,
774,583,105,19,17,,0.0,3,Accident,2,,,,NaT,
774,566,105,17,18,,0.0,64,Handling,1,,,,NaT,
774,476,6,6,19,,0.0,3,Accident,0,,,,NaT,
774,501,66,9,20,,0.0,3,Accident,0,,,,NaT,
774,356,87,15,21,,0.0,22,Suspension,0,,,,NaT,
775,475,118,2,1,,9.0,1,Finished,53,,,,NaT,
775,578,6,1,2,,6.0,1,Finished,53,,,,NaT,
775,403,6,5,3,,4.0,1,Finished,53,,,,NaT,
775,347,66,8,4,,3.0,1,Finished,53,,,,NaT,
775,501,66,10,5,,2.0,1,Finished,53,,,,NaT,
775,418,105,13,6,,0.0,11,+1 Lap,52,,,,NaT,
775,456,87,14,7,,0.0,12,+2 Laps,51,,,,NaT,
775,486,87,11,8,,0.0,13,+3 Laps,50,,,,NaT,
775,478,105,18,9,,0.0,13,+3 Laps,50,,,,NaT,
775,477,32,16,10,,0.0,14,+4 Laps,49,,,,NaT,
775,356,87,19,11,,0.0,14,+4 Laps,49,,,,NaT,
775,583,105,17,12,,0.0,15,+5 Laps,48,,,,NaT,
775,360,87,21,13,,0.0,15,+5 Laps,48,,,,NaT,
775,602,87,23,14,,0.0,15,+5 Laps,48,,,,NaT,
775,603,87,25,15,,0.0,15,+5 Laps,48,,,,NaT,
775,289,32,12,16,,0.0,17,+7 Laps,45,,,,NaT,
775,590,118,3,17,,0.0,3,Accident,41,,,,NaT,
775,604,87,24,18,,0.0,3,Accident,31,,,,NaT,
775,605,87,22,19,,0.0,3,Accident,30,,,,NaT,
775,479,118,7,20,,0.0,5,Engine,29,,,,NaT,
775,482,6,6,21,,0.0,3,Accident,29,,,,NaT,
775,554,66,4,22,,0.0,5,Engine,26,,,,NaT,
775,455,87,20,23,,0.0,3,Accident,15,,,,NaT,
775,541,66,15,24,,0.0,5,Engine,15,,,,NaT,
775,427,87,9,25,,0.0,5,Engine,9,,,,NaT,
776,579,105,2,1,,8.0,1,Finished,100,,,,NaT,
776,554,105,3,2,,6.0,1,Finished,100,,,,NaT,
776,496,105,8,3,,4.0,11,+1 Lap,99,,,,NaT,
776,501,105,9,4,,3.0,12,+2 Laps,98,,,,NaT,
776,498,6,10,5,,1.0,12,+2 Laps,98,,,,NaT,
776,606,6,10,5,,1.0,12,+2 Laps,98,,,,NaT,
776,581,6,11,6,,0.0,12,+2 Laps,98,,,,NaT,
776,607,6,11,6,,0.0,12,+2 Laps,98,,,,NaT,
776,476,6,11,6,,0.0,12,+2 Laps,98,,,,NaT,
776,347,105,13,7,,0.0,15,+5 Laps,95,,,,NaT,
776,475,105,1,8,,1.0,17,+7 Laps,93,,,,NaT,
776,573,6,12,9,,0.0,19,+9 Laps,91,,,,NaT,
776,586,105,14,10,,0.0,88,+10 Laps,90,,,,NaT,
776,608,6,4,11,,0.0,36,Wheel,75,,,,NaT,
776,578,6,7,12,,0.0,8,Clutch,35,,,,NaT,
776,577,6,6,13,,0.0,8,Clutch,31,,,,NaT,
776,581,6,5,14,,0.0,8,Clutch,26,,,,NaT,
777,579,105,1,1,,9.0,1,Finished,105,,,,NaT,
777,479,118,4,2,,6.0,1,Finished,105,,,,NaT,
777,418,105,10,3,,4.0,12,+2 Laps,103,,,,NaT,
777,590,125,13,4,,3.0,13,+3 Laps,102,,,,NaT,
777,427,6,6,5,,2.0,15,+5 Laps,100,,,,NaT,
777,356,87,15,6,,0.0,15,+5 Laps,100,,,,NaT,
777,578,6,9,7,,0.0,5,Engine,95,,,,NaT,
777,476,6,9,7,,0.0,5,Engine,95,,,,NaT,
777,483,105,14,8,,0.0,44,Oil leak,64,,,,NaT,
777,501,105,14,8,,0.0,44,Oil leak,64,,,,NaT,
777,541,66,11,9,,0.0,5,Engine,60,,,,NaT,
777,496,105,7,10,,0.0,20,Spun off,51,,,,NaT,
777,549,125,16,11,,0.0,95,Fuel leak,47,,,,NaT,
777,501,105,8,12,,0.0,22,Suspension,23,,,,NaT,
777,547,105,12,13,,0.0,3,Accident,10,,,,NaT,
777,581,6,2,14,,0.0,3,Accident,4,,,,NaT,
777,475,118,3,15,,0.0,3,Accident,4,,,,NaT,
777,578,6,5,16,,0.0,3,Accident,4,,,,NaT,
777,456,66,0,17,,0.0,81,Did not qualify,0,,,,NaT,
777,478,105,0,18,,0.0,81,Did not qualify,0,,,,NaT,
777,609,105,0,19,,0.0,81,Did not qualify,0,,,,NaT,
777,586,105,0,20,,0.0,81,Did not qualify,0,,,,NaT,
777,610,87,0,21,,0.0,81,Did not qualify,0,,,,NaT,
778,611,108,13,1,,8.0,1,Finished,200,,,,NaT,
778,509,108,32,2,,7.0,1,Finished,200,,,,NaT,
778,525,114,15,3,,4.0,1,Finished,200,,,,NaT,
778,555,113,10,4,,3.0,1,Finished,200,,,,NaT,
778,612,113,12,5,,2.0,1,Finished,200,,,,NaT,
778,533,113,5,6,,0.0,1,Finished,200,,,,NaT,
778,613,113,28,7,,0.0,1,Finished,200,,,,NaT,
778,597,113,1,8,,0.0,1,Finished,200,,,,NaT,
778,514,109,16,9,,0.0,1,Finished,200,,,,NaT,
778,520,110,14,10,,0.0,1,Finished,200,,,,NaT,
778,562,113,19,11,,0.0,1,Finished,200,,,,NaT,
778,512,114,11,12,,0.0,11,+1 Lap,199,,,,NaT,
778,516,113,33,13,,0.0,13,+3 Laps,197,,,,NaT,
778,563,114,25,14,,0.0,14,+4 Laps,196,,,,NaT,
778,529,113,22,15,,0.0,15,+5 Laps,195,,,,NaT,
778,593,113,17,16,,0.0,15,+5 Laps,195,,,,NaT,
778,528,113,21,17,,0.0,18,+8 Laps,192,,,,NaT,
778,592,113,6,18,,0.0,37,Throttle,182,,,,NaT,
778,614,113,27,19,,0.0,20,Spun off,170,,,,NaT,
778,594,113,31,20,,0.0,8,Clutch,138,,,,NaT,
778,538,120,30,21,,0.0,3,Accident,111,,,,NaT,
778,615,113,4,22,,0.0,95,Fuel leak,107,,,,NaT,
778,527,114,2,23,,0.0,95,Fuel leak,105,,,,NaT,
778,565,113,18,24,,0.0,3,Accident,101,,,,NaT,
778,513,113,20,25,,0.0,67,Wheel bearing,93,,,,NaT,
778,560,113,23,26,,0.0,95,Fuel leak,81,,,,NaT,
778,558,113,8,27,,0.0,3,Accident,75,,,,NaT,
778,556,113,29,28,,0.0,3,Accident,53,,,,NaT,
778,596,113,7,29,,0.0,31,Retired,51,,,,NaT,
778,449,110,24,30,,0.0,101,Turbo,27,,,,NaT,
778,526,107,3,31,,0.0,5,Engine,13,,,,NaT,
778,532,113,26,32,,0.0,3,Accident,0,,,,NaT,
778,616,113,9,33,,0.0,3,Accident,0,,,,NaT,
779,579,105,1,1,,8.0,1,Finished,77,,,,NaT,
779,577,6,3,2,,7.0,1,Finished,77,,,,NaT,
779,581,6,5,3,,4.0,1,Finished,77,,,,NaT,
779,578,6,7,4,,3.0,11,+1 Lap,76,,,,NaT,
779,501,105,4,5,,2.0,17,+7 Laps,70,,,,NaT,
779,554,105,2,6,,0.0,18,+8 Laps,69,,,,NaT,
779,356,87,15,7,,0.0,19,+9 Laps,68,,,,NaT,
779,617,87,15,7,,0.0,19,+9 Laps,68,,,,NaT,
779,496,105,9,8,,0.0,5,Engine,30,,,,NaT,
779,590,118,10,9,,0.0,38,Steering,30,,,,NaT,
779,456,118,6,10,,0.0,5,Engine,25,,,,NaT,
779,618,66,12,11,,0.0,7,Transmission,24,,,,NaT,
779,427,6,8,12,,0.0,10,Electrical,23,,,,NaT,
779,356,87,13,13,,0.0,3,Accident,4,,,,NaT,
779,547,105,14,14,,0.0,86,Halfshaft,4,,,,NaT,
779,541,66,11,15,,0.0,3,Accident,2,,,,NaT,
780,479,118,3,1,,4.0,1,Finished,90,,,,NaT,
780,475,118,3,1,,5.0,1,Finished,90,,,,NaT,
780,577,6,10,2,,6.0,1,Finished,90,,,,NaT,
780,578,6,5,3,,4.0,1,Finished,90,,,,NaT,
780,581,6,9,4,,0.0,12,+2 Laps,88,,,,NaT,
780,427,6,9,4,,3.0,12,+2 Laps,88,,,,NaT,
780,456,87,15,5,,2.0,15,+5 Laps,85,,,,NaT,
780,619,87,18,6,,0.0,18,+8 Laps,82,,,,NaT,
780,590,118,6,7,,0.0,18,+8 Laps,82,,,,NaT,
780,549,105,19,8,,0.0,124,+19 Laps,71,,,,NaT,
780,356,87,13,9,,0.0,8,Clutch,74,,,,NaT,
780,554,105,2,10,,0.0,8,Clutch,69,,,,NaT,
780,581,6,8,11,,0.0,47,Water leak,53,,,,NaT,
780,479,118,1,12,,0.0,5,Engine,51,,,,NaT,
780,475,118,1,12,,0.0,5,Engine,51,,,,NaT,
780,579,105,4,13,,0.0,5,Engine,49,,,,NaT,
780,486,66,16,14,,0.0,5,Engine,46,,,,NaT,
780,610,66,12,15,,0.0,5,Engine,44,,,,NaT,
780,501,105,7,16,,0.0,103,Water pump,39,,,,NaT,
780,496,105,11,17,,0.0,7,Transmission,35,,,,NaT,
780,347,105,17,18,,0.0,6,Gearbox,18,,,,NaT,
780,547,105,14,19,,0.0,3,Accident,0,,,,NaT,
781,579,105,1,1,,9.0,1,Finished,22,,,,NaT,
781,578,6,2,2,,6.0,1,Finished,22,,,,NaT,
781,581,6,4,3,,4.0,1,Finished,22,,,,NaT,
781,577,6,8,4,,3.0,1,Finished,22,,,,NaT,
781,475,118,7,5,,2.0,1,Finished,22,,,,NaT,
781,554,105,3,6,,0.0,1,Finished,22,,,,NaT,
781,501,105,6,7,,0.0,1,Finished,22,,,,NaT,
781,418,105,10,8,,0.0,11,+1 Lap,21,,,,NaT,
781,479,118,5,9,,0.0,11,+1 Lap,21,,,,NaT,
781,483,105,13,10,,0.0,11,+1 Lap,21,,,,NaT,
781,506,105,16,11,,0.0,11,+1 Lap,21,,,,NaT,
781,431,95,12,12,,0.0,11,+1 Lap,21,,,,NaT,
781,484,87,17,13,,0.0,12,+2 Laps,20,,,,NaT,
781,430,95,20,14,,0.0,12,+2 Laps,20,,,,NaT,
781,459,87,22,15,,0.0,15,+5 Laps,17,,,,NaT,
781,478,105,11,16,,0.0,83,Chassis,14,,,,NaT,
781,620,95,15,17,,0.0,5,Engine,13,,,,NaT,
781,456,87,14,18,,0.0,22,Suspension,11,,,,NaT,
781,580,105,21,19,,0.0,38,Steering,11,,,,NaT,
781,590,118,9,20,,0.0,6,Gearbox,10,,,,NaT,
781,356,87,18,21,,0.0,7,Transmission,6,,,,NaT,
781,621,87,23,22,,0.0,99,Distributor,4,,,,NaT,
781,601,87,24,23,,0.0,38,Steering,3,,,,NaT,
781,547,105,19,24,,0.0,109,Axle,2,,,,NaT,
782,475,118,2,1,,9.0,1,Finished,18,,,,NaT,
782,579,105,1,2,,6.0,1,Finished,18,,,,NaT,
782,501,105,5,3,,4.0,1,Finished,18,,,,NaT,
782,418,105,7,4,,3.0,1,Finished,18,,,,NaT,
782,590,118,8,5,,2.0,11,+1 Lap,17,,,,NaT,
782,483,105,10,6,,0.0,11,+1 Lap,17,,,,NaT,
782,356,87,16,7,,0.0,13,+3 Laps,15,,,,NaT,
782,577,6,3,8,,0.0,44,Oil leak,9,,,,NaT,
782,580,105,12,9,,0.0,5,Engine,9,,,,NaT,
782,506,105,14,10,,0.0,7,Transmission,9,,,,NaT,
782,347,105,9,11,,0.0,25,Overheating,7,,,,NaT,
782,554,105,4,12,,0.0,44,Oil leak,3,,,,NaT,
782,456,87,15,13,,0.0,3,Accident,3,,,,NaT,
782,479,118,6,14,,0.0,5,Engine,1,,,,NaT,
782,547,105,11,15,,0.0,3,Accident,0,,,,NaT,
782,586,105,13,16,,0.0,5,Engine,0,,,,NaT,
783,475,118,2,1,,8.0,1,Finished,87,,,,NaT,
783,579,105,4,2,,6.0,1,Finished,87,,,,NaT,
783,476,6,8,3,,4.0,12,+2 Laps,85,,,,NaT,
783,418,105,11,4,,3.0,13,+3 Laps,84,,,,NaT,
783,483,105,12,5,,1.0,13,+3 Laps,84,,,,NaT,
783,501,105,12,5,,1.0,13,+3 Laps,84,,,,NaT,
783,578,6,10,6,,0.0,14,+4 Laps,83,,,,NaT,
783,479,118,3,7,,1.0,15,+5 Laps,82,,,,NaT,
783,577,6,9,8,,0.0,15,+5 Laps,82,,,,NaT,
783,580,105,15,9,,0.0,16,+6 Laps,81,,,,NaT,
783,547,105,18,10,,0.0,19,+9 Laps,78,,,,NaT,
783,609,105,16,11,,0.0,112,+15 Laps,72,,,,NaT,
783,638,105,16,11,,0.0,112,+15 Laps,72,,,,NaT,
783,581,6,7,12,,0.0,5,Engine,62,,,,NaT,
783,590,118,1,13,,0.0,5,Engine,49,,,,NaT,
783,554,105,5,14,,0.0,25,Overheating,49,,,,NaT,
783,506,105,14,15,,0.0,5,Engine,47,,,,NaT,
783,501,105,6,16,,0.0,44,Oil leak,34,,,,NaT,
783,347,105,13,17,,0.0,25,Overheating,31,,,,NaT,
783,586,105,17,18,,0.0,5,Engine,3,,,,NaT,
784,577,6,3,1,,4.0,1,Finished,98,,,,NaT,
784,579,6,3,1,,5.0,1,Finished,98,,,,NaT,
784,554,105,4,2,,6.0,1,Finished,98,,,,NaT,
784,578,105,8,3,,4.0,12,+2 Laps,96,,,,NaT,
784,583,105,11,4,,1.5,16,+6 Laps,92,,,,NaT,
784,622,105,11,4,,1.5,16,+6 Laps,92,,,,NaT,
784,482,6,10,5,,2.0,17,+7 Laps,91,,,,NaT,
784,806,105,13,6,,0.0,88,+10 Laps,88,,,,NaT,
784,623,105,13,6,,0.0,88,+10 Laps,88,,,,NaT,
784,475,105,7,7,,0.0,5,Engine,81,,,,NaT,
784,581,6,9,8,,0.0,3,Accident,58,,,,NaT,
784,586,105,12,9,,0.0,3,Accident,57,,,,NaT,
784,496,105,6,10,,0.0,86,Halfshaft,42,,,,NaT,
784,608,6,2,11,,0.0,6,Gearbox,40,,,,NaT,
784,498,105,5,12,,0.0,5,Engine,24,,,,NaT,
784,579,6,1,13,,0.0,48,Fuel pump,22,,,,NaT,
785,475,105,2,1,,8.0,1,Finished,100,,,,NaT,
785,581,6,9,2,,3.0,1,Finished,100,,,,NaT,
785,579,6,9,2,,4.0,1,Finished,100,,,,NaT,
785,554,105,4,3,,4.0,11,+1 Lap,99,,,,NaT,
785,608,6,1,4,,1.5,11,+1 Lap,99,,,,NaT,
785,579,6,1,4,,1.5,11,+1 Lap,99,,,,NaT,
785,624,128,14,5,,2.0,17,+7 Laps,93,,,,NaT,
785,429,128,11,6,,0.0,55,+12 Laps,88,,,,NaT,
785,625,128,11,6,,0.0,55,+12 Laps,88,,,,NaT,
785,607,105,7,7,,0.0,111,+14 Laps,86,,,,NaT,
785,547,105,16,8,,0.0,112,+15 Laps,85,,,,NaT,
785,626,128,12,9,,0.0,3,Accident,90,,,,NaT,
785,627,105,15,10,,0.0,5,Engine,72,,,,NaT,
785,608,6,3,11,,0.0,8,Clutch,14,,,,NaT,
785,427,118,6,12,,0.0,25,Overheating,13,,,,NaT,
785,501,118,5,13,,0.0,3,Accident,2,,,,NaT,
785,577,6,8,14,,0.0,3,Accident,2,,,,NaT,
785,483,6,0,15,,0.0,81,Did not qualify,0,,,,NaT,
785,578,66,0,16,,0.0,5,Engine,0,,,,NaT,
785,479,66,0,17,,0.0,5,Engine,0,,,,NaT,
785,589,105,0,18,,0.0,5,Engine,0,,,,NaT,
786,559,107,1,1,,8.0,1,Finished,200,,,,NaT,
786,611,113,13,2,,6.0,1,Finished,200,,,,NaT,
786,528,109,26,3,,4.0,1,Finished,200,,,,NaT,
786,593,113,6,4,,3.0,1,Finished,200,,,,NaT,
786,537,113,4,5,,2.0,1,Finished,200,,,,NaT,
786,628,114,10,6,,0.0,1,Finished,200,,,,NaT,
786,514,113,23,7,,0.0,1,Finished,200,,,,NaT,
786,449,113,15,8,,0.0,1,Finished,200,,,,NaT,
786,592,110,21,9,,0.0,1,Finished,200,,,,NaT,
786,629,129,30,10,,0.0,11,+1 Lap,199,,,,NaT,
786,520,114,22,11,,0.0,14,+4 Laps,196,,,,NaT,
786,615,113,7,12,,0.0,14,+4 Laps,196,,,,NaT,
786,516,113,25,13,,0.0,14,+4 Laps,196,,,,NaT,
786,558,113,28,14,,0.0,15,+5 Laps,195,,,,NaT,
786,513,114,32,15,,0.0,15,+5 Laps,195,,,,NaT,
786,595,114,29,16,,0.0,16,+6 Laps,194,,,,NaT,
786,630,113,33,17,,0.0,19,+9 Laps,191,,,,NaT,
786,597,113,3,18,,0.0,53,+13 Laps,187,,,,NaT,
786,525,114,19,19,,0.0,112,+15 Laps,185,,,,NaT,
786,509,113,2,20,,0.0,5,Engine,175,,,,NaT,
